ID_FORMATION,TITRE_FORMATION,KEYWORDS,ID_SOUS_DOMAINE
1939,Formation complète au recrutement ,"Recrutement, sélection,  candidature,  entretien,  intégration,  RH,  emploi,  outils RH,  méthodologies recrutement,  plateformes recrutement,  logiciels RH,  gestion candidats,  LinkedIn, Indeed, Taleo,  Workday,  Jobvite,  SuccessFactors",155
1940,Les bases de l'entretien de recrutement ,"Entretien, recrutement, RH, sélection, candidats, évaluation, compétences,  méthodologie, techniques, questions,  entretien d'embauche,  emploi,  Taleo,  Greenhouse,  Workday,  Lever,  Eightfold.AI,  SmartRecruiters",155
1941,Maîtrisez l'art de l'entretien d'embauche,"Entretien, embauche, candidat, sélection, recrutement, RH,  évaluation,  techniques d'entretien,  communication,  gestion,  leadership,  méthodes,  TalentSoft,  JobTeaser,  LinkedIn Recruiter,  Indeed,  Monster",155
1946,Inclusion et Diversité RH : Bâtir une Culture d'Excellence,"Diversité, Inclusion, Équité,  Talent,  Recrutement inclusif,  Culture d'entreprise,  Gestion des RH,  Talent Acquisition,  Job Boards, LinkedIn Recruiter,  Indeed,  Glassdoor,  DiversityInc,  SHRM",155
1947,Maîtrisez le Droit Social RH : Guide Essentiel pour Managers,"Droit du travail, législation sociale, relations employeur-employé, gestion des conflits, management RH,  sécurité sociale,  droit social,  recrutement,  formation,  gestion de personnel,  performance RH,  compliance,  outils RH,  logiciels RH.",176
1959,Épanouissement professionnel : Concevoir et animer des formations GEPP,"GEPP, développement compétences,  épanouissement professionnel,  formation, animation, conception,  management,  coaching,  savoir-être,  outils pédagogiques,  méthodologies actives,  ingénierie pédagogique,  logiciels RH,  plateformes e-learning",199
1961,"Le Droit de la Formation :  Nouvelles Perspectives RH en Gestion des Emplois, des Parcours et des Potentiels","Gestion des compétences, développement RH,  GPEC, droit social, formation professionnelle,  management des talents,  plan de développement,  SIRH,  SuccessFactors,  Workday,  TalentSoft,  Cegid RH,  PeopleSoft,  ADP",199
1969,Développez votre potentiel : Cartographie des compétences et mobilité professionnelle,"Développement personnel, compétences professionnelles, mobilité interne, gestion de carrière, plan de carrière,  bilan de compétences,  outplacement,  LinkedIn,  Viadeo,  Indeed,  Apec,  TalentSoft,  SuccessFactors,  Cornerstone OnDemand",93
1998,Bien-être au travail :  Protéger vos collaborateurs du harcèlement moral,"Bien-être, harcèlement moral, RPS, qualité de vie au travail, prévention, santé au travail, gestion du stress,  méthodes de prévention,  outils RH,  formation  managers,  droit du travail,  enquête,  sécurité,  coaching.",30
2001,Bien-être au travail : Devenez le coach expert en prévention des risques psychosociaux pour vos managers,"Bien-être, prévention, risques psychosociaux, management, coaching, santé mentale, qualité de vie au travail,  gestion du stress,  communication,  éthique,  burn-out, harcèlement,  formation managers,  sécurité au travail.",30
2015,Construire une Marque Employeur Inclusive : Recrutement Éthique et Performant,"Marque employeur, recrutement éthique, diversité inclusion,  employabilité,  candidats,  expérience candidat,  performance RH,  LinkedIn,  Indeed,  Glassdoor,  TalentSoft,  JobTeaser,  Workday,  Taleo",128
2017,Attirer les Talents :  Maîtrise du Recrutement Digital et de la Marque Employeur,"Recrutement digital, marque employeur, attractivité, talents, candidats,  réseaux sociaux,  vidéo recrutement,  LinkedIn,  Indeed,  Glassdoor,  Twitter,  Facebook,  Instagram,  emploi",128
2019,Diriger avec Éthique : Maîtriser les Situations Discriminatoires et Sexistes en Entreprise,"Management RH, Éthique professionnelle, Diversité, Inclusion,  Harcèlement,  Gestion des conflits, Leadership,  Ressources humaines,  Compliance, Droit du travail,  Formation RH,  Coaching,  Talent Management,  Microsoft Teams, Zoom, Slack",176
2044,Flourishing Workforce: Cultivating Well-being and Preventing Workplace Stress,"Bien-être, stress, risques psychosociaux,  santé mentale,  engagement, productivité,  épanouissement,  méthodes prévention,  gestion du stress,  communication,  formation RH,  sécurité au travail,  Mindfulness,  coaching.  ",32
2132,Excellence publique : Maîtrisez l'apprentissage RH,"Gestion RH publique,  développement compétences,  formation publique,  management RH,  évaluation performance,  plan de formation,  recrutement public,  e-learning,  MOOC,  plateforme LMS,  logiciel RH,  TalentSoft,  SuccessFactors,  Workday",175
2136,Ingénierie de la Formation Publique : Concevoir des Dispositifs Hybrides Performants,"Formation publique, e-learning, blended learning, pédagogie, andragogie, ingénierie pédagogique, dispositifs hybrides, ressources humaines publiques, fonction publique, conception pédagogique, plateforme LMS, MOOC,  collaboratif,  Teams, Zoom, Moodle",175
2139,Maîtrise stratégique des budgets RH : Secteur Public,"Budget RH public, gestion prévisionnelle RH, optimisation budgétaire RH,  performance RH publique, contrôle de gestion RH, tableaux de bord RH, reporting RH. SAP SuccessFactors, Oracle HCM Cloud, Workday, PeopleSoft, Talentsoft, Cegid RH, Sage RH.",175
2140,Maîtrise de la Gestion Salariale du Secteur Public,"Gestion de paie publique, logiciel paie publique, administration du personnel, RH secteur public, paie agents publics,  réglementation paie publique,  contrôle de gestion RH public,  logiciel SIRH,  Chorus,  E-lyco,  Magellan,  Cegid,  Sage,  Oracle.",175
2143,Maîtrisez la Gestion de la Paie et des Charges Sociales du Secteur Public (Niveau 2),"Gestion paie publique, charges sociales, droit social, législation RH, administration publique, logiciel paie,  bulletin de salaire,  comptabilité publique,  SIRH, logiciels RH,  Cegid,  Sage,  Chorus,  Harmonica",175
2145,Optimisation des Paies et Gestion des Absences Maladie dans le Secteur Public,"Gestion des absences, optimisation des paies,  salaires,  RH publique,  fonction publique,  droit social,  logiciel paie, SIRH,  Chorus Pro,  Agirc-Arrco,  Cegedim,  Oracle HCM Cloud,  Sage,  ADP",175
2195,Gestion publique : Sérénité et efficacité face aux comportements difficiles des usagers,"Gestion des conflits, communication, service public, relation client, accueil physique, gestion du stress, empathie,  techniques d'écoute active,  droit administratif,  fonction publique, agents publics, médiation,  téléphonie, CRM,  email",129
2212,Eloquence publique : rayonner dans le secteur public,"Discours public, prise de parole, communication institutionnelle,  techniques oratoires, leadership, influence,  rhétoire,  public speaking,  formation,  ateliers,  coaching,  Secteur public,  administration publique,  collectivités territoriales",96
2213,Influence et persuasion au service du secteur public,"Influence, persuasion, communication publique, relations publiques, lobbying, plaidoyer,  influence marketing,  réputation,  influence digitale,  Twitter, Facebook, LinkedIn, Instagram,  TikTok.",96
2390,Télétravail Haute Performance : Productivité Maximale à Distance,"Télétravail, productivité, efficacité, organisation, collaboration, outils,  gestion du temps,  Microsoft Teams, Zoom, Slack, Google Meet, Skype,  Trello, Asana",97
2391,Épanouissement professionnel à distance : Harmonie vie pro-vie perso,"Télétravail, productivité, organisation, bien-être, équilibre, communication, collaboration,  outils collaboratifs,  méthodologies agiles, gestion du temps,  Zoom, Microsoft Teams, Slack, Google Meet",97
2393,Maîtrisez votre boîte mail en télétravail : efficacité optimale en 3h,"Télétravail, productivité, organisation, communication, collaboration, efficacité,  gestion du temps,  Outlook, Gmail, Slack, Microsoft Teams, Zoom, Google Meet,  Trello",97
2394,Télétravail Haute Performance : Maîtrisez votre Temps en 3 Heures," télétravail, productivité, organisation, efficacité, concentration, bien-être, management, outils collaboratifs,  méthodes de travail,  gestion du temps,  Zoom, Microsoft Teams, Slack, Google Meet)",97
2396,Télétravail Haute Performance : Maîtrisez l'organisation en 3h chrono,"Télétravail, productivité, organisation, efficacité, communication, collaboration, bien-être,  outils collaboratifs,  méthodologie agile, gestion du temps,  Microsoft Teams, Slack, Zoom, Google Workspace,  Trello",97
2398,Télétravail Haute Performance : Optimisez votre Image en 3 Heures,"Télétravail, productivité, organisation, efficacité, communication, collaboration, bien-être,  outils collaboratifs,  méthodologies agiles,  gestion du temps,  Zoom, Microsoft Teams, Slack, Google Meet",97
2399,Maîtrisez Microsoft Teams en 3h : Télétravail performant garanti,"Télétravail, productivité, efficacité, collaboration, organisation, communication, outils collaboratifs, Microsoft Teams, Zoom, Slack, Google Meet, Skype Entreprise, Webex,GoToMeeting",97
2401,Maîtrise du Travail à Distance : Collaboration Optimale et Culture Digitale,"Télétravail, collaboration, productivité, communication, outils digitaux,  gestion de projet,  culture d'entreprise,  Microsoft Teams, Slack, Zoom, Google Workspace, Asana, Trello, Monday.com",202
2402,Synergies Numériques : Maîtriser la Collaboration à Distance,"Télétravail, collaboration, outils collaboratifs, productivité, communication,  gestion de projet,  synergie d'équipe, Microsoft Teams, Slack, Zoom, Google Workspace,  Trello, Asana,  GoToMeeting",202
2404,Maîtrisez le Travail à Distance : Collaboration Digitale et Réseaux Sociaux,"Télétravail, collaboration, productivité, outils digitaux, communication,  réseaux sociaux,  gestion de projet,  Microsoft Teams, Slack, Zoom, Google Workspace,  Asana, Trello,  Skype",202
2405,Maîtrisez la Collaboration à Distance avec Microsoft 365 : Outils et Stratégies Performantes,"Collaboration distante, télétravail, outils collaboratifs, productivité à distance, communication à distance, gestion de projet à distance,  travail d'équipe virtuel, Microsoft Teams, Zoom, Slack, Google Workspace,  Asana, Trello,  Monday.com",202
2446,Maîtrisez le Droit d'Auteur et l'Image pour le Télétravail :  Guide Intensif en 3 Heures,"Télétravail, droit d'auteur, image, collaboratif, productivité, organisation, législation, outils collaboratifs,  Zoom, Microsoft Teams, Slack, Google Meet, Dropbox, Skype",202
2449,Maîtrisez la Collaboration à Distance : Mur Numérique Padlet en 3h,"Collaboration à distance, outils collaboratifs, productivité, communication,  télétravail,  gestion de projet,  mur numérique, Padlet, Microsoft Teams, Slack, Google Meet, Zoom,  Miro, Mural",202
2450,Maîtrisez le Télétravail :  Sécurité Numérique et Collaboration Optimale en 3 Heures,"Télétravail, collaboration, outils collaboratifs, sécurité numérique, productivité, efficacité, remote work,  Slack, Microsoft Teams, Zoom, Google Meet,  Trello, Dropbox,  Asana",202
2453,Prospérer à distance : Équilibre et Ascension professionnelle,"Télétravail, bien-être, productivité, organisation,  équilibre vie pro/perso,  gestion du temps,  développement personnel,  Zoom, Microsoft Teams, Slack, Google Meet,  Trello, Asana,  Monday.com",67
2457,Diriger à distance : Le management collaboratif nouvelle génération,"Management collaboratif, télétravail, leadership à distance, gestion d'équipe virtuelle, communication à distance,  productivité à distance, outils collaboratifs, Microsoft Teams, Slack, Zoom, Google Workspace, Asana, Trello, Monday.com",33
2459,Maîtrisez le Projet Distant : Trello en 3 Heures,"Gestion de projet,  télétravail, collaboration, organisation,  productivité,  efficacité,  méthodologie Agile,  Asana,  Monday.com, Microsoft Teams, Slack, Zoom, Google Meet,  Notion",225
2460,Maîtrisez la Dynamique à Distance : Formations et Réunions Boostées en 3h avec Wooclap," télétravail,  formation en ligne,  productivité à distance,  communication à distance,  collaboration virtuelle,  outils collaboratifs,  réunions virtuelles, Zoom,  Microsoft Teams,  Google Meet,  GoToMeeting,  WebEx,  Skype,  Wooclap)",130
2536,Maîtrisez l'Excellence : Stratégie Social Media Haut Niveau," Stratégie digitale, Social selling,  Community management,  Marketing d'influence,  Publicité Facebook,  Analyse web,  E-réputation,  Instagram,  Twitter,  LinkedIn,  Facebook,  TikTok,  Snapchat, Pinterest)",131
2538,Maîtrisez l'analyse web : sélection optimale de vos outils,"Analyse web,  SEO,  Google Analytics,  Google Search Console,  SEMrush,  Ahrefs,  Data Studio,  outils webmarketing,  métriques web,  reporting web,  optimisation site web,  cible marketing,  analyse de trafic,  marketing digital",131
2251,"Maîtriser l'art de la formation :  Animateur RH confirmé, présentiel et distanciel (secteur public)","Formation RH, animation,  e-learning,  présentiel,  pédagogie,  andragogie,  didactique,  recrutement public,  gestion des talents,  accompagnement RH,  MOOC,  plateformes e-learning,  logiciels RH,  Teams",175
983,Maîtrisez votre temps : Techniques et stratégies pour une productivité optimale,"Gestion du temps, productivité, organisation, efficacité, planning, méthode,  priorisation,  techniques Pomodoro,  GTD,  calendrier,  Asana, Trello,  Notion,  Todoist",112
1462,Maîtrisez l'exécution marketing : stratégies et tactiques opérationnelles,"Stratégies marketing, tactiques marketing, planification marketing, exécution marketing, performance marketing, analyse marketing, ROI marketing,  Google Ads, Facebook Ads, LinkedIn Ads,  SEMrush, HubSpot, Mailchimp, Google Analytics",115
2312,Maîtrisez l'Art de la Gestion de Produit : Organisation et Soft Skills Optimales,"Gestion de projet,  productivité,  méthodologie agile,  gestion du temps,  communication, leadership,  collaboration,  outils collaboratifs,  techniques d'organisation,  efficacité professionnelle,  Asana, Trello, Monday.com, Notion",27
968,Devenez un expert en mentorat : Maîtriser les fondamentaux du tutorat et de l'accompagnement pédagogique,"Tutorat, Mentorat, Accompagnement pédagogique, Formation professionnelle, Andragogie, Pédagogie,  Didactique,  AFEST,  e-learning,  MOOC,  Serious game,  Coaching,  Mentoring,  Tutoring",214
1510,E-commerce : Maîtrisez le Webmarketing pour une Croissance Explosive,"SEO, SEM,  Référencement,  Analyse web,  Conversion,  Inbound marketing,  Social Media Marketing, Google Ads,  Facebook Ads,  Instagram Marketing,  Google Analytics,  Email Marketing,  ClickFunnels, Shopify",23
2354,Libérez votre potentiel de leader : Maîtrise de l'initiative et de l'entrepreneuriat,"Leadership, entrepreneuriat, autonomie, proactivité,  gestion de projet,  développement personnel,  créativité,  gestion du temps, communication,  collaboration,  résilience,  prise de décision,  Microsoft Teams, Slack,  Trello",92
2224,Maîtrise de la Comptabilité Publique :  Fondations de la Gestion Financière,"Comptabilité publique, gestion financière, contrôle budgétaire, normes comptables, audit public,  déontologie financière,  reporting financier, SAP, Oracle,  Sage,  Cegid,  Chorus Pro,   logiciels comptables publics,  budgeting",65
1641,Excellence Opérationnelle : Maîtrise des Outils Lean pour Managers de Production,"Lean Manufacturing, Amélioration Continue, Kaizen, 5S, SMED, Value Stream Mapping, Six Sigma, Gestion de Production,  Performance Opérationnelle,  Outils Lean, Management visuel,  Optimisation des processus,  Industrie 4.0, Supply Chain",152
699,"Épanouissement professionnel : Sérénité, efficacité et performance au travail","Stress,  Burn-out,  Gestion du temps,  Motivation,  Equilibre vie pro/perso,  Efficacité professionnelle,  Performance,  Mindfulness,  Sophrologie,  Yoga,  Coaching,  Thérapies brèves,  Gestion des émotions,  Relaxation",15
2359,Synergies à distance : Maîtriser le management collaboratif,"Management collaboratif,  travail d'équipe, communication à distance,  productivité à distance,  outils collaboratifs,  gestion de projet à distance,  synergies d'équipe.  Microsoft Teams, Slack, Zoom, Google Meet,  Asana, Trello,  Monday.com",221
1341,"Diriger avec aisance le travail à distance :  Innovation, Agilité et Management Moderne","Management à distance,  télétravail, leadership,  agilité, innovation,  productivité, collaboration,  outils collaboratifs,  méthodologies agiles,  gestion d'équipe,  performance,  communication,  Zoom, Microsoft Teams, Slack",146
1590,Excellence Opérationnelle : Maîtriser les Entretiens Annuels de vos Equipes,"Lean Manufacturing,  Performance industrielle,  Gestion d'équipe,  Amélioration continue,  KPI,  Management visuel,  Entretien annuel,  Six Sigma,  5S,  SMED,  Kanban,  Value Stream Mapping,  Kaizen,  TPM",152
2265,Maîtriser la communication à distance : Collaboration et efficacité optimale,"Communication à distance,  collaboration efficace, travail d'équipe virtuel,  gestion de projet à distance,  outils collaboratifs,  productivité à distance,  télétravail,  Microsoft Teams,  Slack,  Zoom,  Google Meet,  Asana,  Trello,  Monday.com",221
814,Libérez le Potentiel de vos Réunions : Maîtrise de la Négociation et de l'Intelligence Collective,"Réunion efficace, intelligence collective, négociation, brainstorming, collaboration, productivité, leadership,  outils collaboratifs,  techniques de réunion,  gestion du temps,  Microsoft Teams, Zoom, Google Meet, Slack, Trello",44
1264,Maîtrisez la chaîne d'approvisionnement globale : Optimisation des flux internationaux,"Gestion des stocks, optimisation logistique, chaîne d'approvisionnement, flux internationaux, prévision de la demande,  gestion des transports,  entreposage,  SAP, Oracle,  Infor,  JDA Software, Blue Yonder, Manhattan Associates,  Microsoft Dynamics 365",144
874,Maîtrisez la Performance Financière : Analyse Avancée du Risque Client et du Contentieux,"Analyse financière, gestion du risque, recouvrement, contentieux, performance financière, prévision, trésorerie,  SAP, Oracle,  Bloomberg Terminal,  Moody's Analytics,  CreditRisk+,  SAS,  Qlik Sense",141
2478,Création de sites web : maîtriser l'art de l'écriture en ligne,"SEO, rédaction web, contenu web,  UX writing,  optimisation site web,  marketing de contenu,  expérience utilisateur, WordPress,  Shopify, Wix,  Webflow, Squarespace,  Drupal, Joomla",68
1822,Éco-responsabilité :  Maîtriser l'empreinte environnementale de votre entreprise,"ISO 14001, empreinte carbone, développement durable, audit environnemental,  bilan carbone,  gestion des déchets,  réglementation environnementale,  BREEAM, LEED,  LCA,  Ecovadis,  Greenpeace,  reporting RSE",63
1739,Bien-être au travail et Inclusion : Devenez Référent Handicap,"Bien-être,Handicap,Inclusion,Santé,Ergonomie,Prévention,RPS,Qualité de vie au travail,Référent handicap,  Loi handicap,  Accessibilité,  Aménagement poste travail,  Document unique,  Gestion du stress",125
2042,Bien-être au travail et Inclusion : Devenez Référent Handicap,"Handicap, inclusion, bien-être, RPS, qualité de vie, santé mentale, référent,  prévention,  ergonomie,  santé sécurité,  formation, législation,  accessibilité,  accompagnement.  Teams, Zoom,  SharePoint,  Outlook,  Monday.com,  Doo,  Slack.",32
1972,Excellence RH : Posture et Maîtrise pour une Carrière Réussie,"Gestion RH, Recrutement, Management, Leadership, Communication RH,  Développement RH,  Motivation,  outils RH,  méthodes RH,  compétences RH,  excellence professionnelle,  carrière,  SaaS RH,  Talent Management",177
1583,Excellence Opérationnelle : Leadership Industriel et Démarrage Réussi en Management,"Lean Manufacturing, Management de projet, Amélioration continue,  Excellence opérationnelle,  Leadership industriel,  Gestion de production,  Démarrage d'entreprise,  Six Sigma,  5S,  Kanban,  SMED,  Valeur ajoutée,  Performance industrielle,  KPI",152
1495,Stratégie Marketing : Concevez un Business Plan Performant,"Business plan, stratégie marketing, étude de marché, analyse SWOT,  plan d'action, rentabilité, prévisionnel,  marketing digital,  marketing de contenu,  SEO,  SEM,  Growth hacking,  Analyse concurrentielle,  CRM",22
2517,Création d'Expériences Web Enchantantes : Design UX/CX,"UX design, CX design, design web, ergonomie web, expérience utilisateur, accessibilité web,  design d'interaction, wireframing, prototypage,  Figma, Adobe XD, Sketch, Webflow, WordPress",68
2484,Attirer des Clients grâce à une Stratégie Web Marketing Inbound,"Inbound marketing,  marketing digital,  stratégie digitale, lead generation,  acquisition clients,  marketing de contenu,  SEO,  Google Analytics,  SEMrush,  HubSpot,  WordPress,  Mailchimp,  Facebook Ads,  Google Ads",131
845,Évaluation d'Entreprises : Maîtrise de la Trésorerie Niveau Avancé,"Évaluation d'entreprise, gestion trésorerie, prévision financière, analyse financière,  reporting financier,  risque financier,  investissement,  Excel,  SAP, Oracle,  Bloomberg Terminal,  Power BI,  Qlik Sense,  Tableau",104
240,Répondre et remporter un appel d'offre en marché public ,"Appel d'offres, marché public, négociation commerciale, réponse offres, soumission, stratégie vente,  procédure achat public,  documents marchés publics,  rédaction offres,  techniques vente,  CRM,  SAP Ariba,  e-procurement,  Oracle Procurement Cloud",72
256,Animez et motivez vos équipes commerciales ,"Management d'équipe,  techniques de vente,  leadership commercial,  motivation des équipes,  performance commerciale,  fidélisation clients,  prospection commerciale,  Salesforce,  HubSpot,  Zoho CRM,  Microsoft Dynamics 365,  Pipedrive,  SugarCRM,  SAP CRM",133
264,Prospecter avec LinkedIn ,"Prospection commerciale,  techniques de vente,  management d'équipe,  réseaux sociaux professionnels,  LinkedIn Sales Navigator,  lead generation,  fidélisation client,  Salesforce,  HubSpot,  Zoho CRM,  Pipedrive,  Microsoft Dynamics 365,  Google My Business,  Mailchimp",133
267,Cycle : Chargé(e) de communication ,"Communication interne, communication externe, relations publiques, stratégie digitale, community management, gestion de crise,  publicité,  médias sociaux,  influence marketing,  outils de communication,  plan de communication,  réseaux sociaux,  LinkedIn, Twitter",100
268,Chargé(e) de communication ,"Communication interne, communication externe, relations publiques, community management, stratégie digitale,  branding, storytelling,  influence marketing,  réseaux sociaux,  email marketing,  publicité digitale,  médias sociaux,  outils communication,  plateformes collaboratives.",100
275,Engager les collaborateurs dans la démarche RSE ,"Communication interne, communication externe, RSE, engagement collaborateur, développement durable, responsabilité sociale, communication digitale,  collaboration,  influence,  réputation,  intra-communication,  outils communication,  plan communication,  réseaux sociaux, LinkedIn, Twitter, Facebook, Instagram, Yammer,  Microsoft Teams",100
278,Créer des contenus responsables et éthiques ,"Communication responsable, éthique communication, contenu digital, stratégie éditoriale, communication interne, communication externe,  influence marketing,  réputation online,  médias sociaux,  relations publiques,  gestion de crise,  audit communication,  Wordpress,  Hootsuite",100
281,Les fondamentaux juridiques du web et de la communication ,"Communication digitale, droit de la communication,  réseaux sociaux,  relations presse,  publicité en ligne, stratégie de communication,  e-réputation,  loi informatique et libertés, RGPD,  influence marketing, webmarketing,  community management,  Twitter, Facebook, LinkedIn, Instagram",100
287,Concevoir et déployer le plan de communication ,"Communication interne, communication externe, plan de communication, stratégie communication,  communication digitale, relations publiques,  community management,  emailing,  réseaux sociaux,  outils communication,  méthodologies communication,  campagnes communication,  publicité,  marketing",100
289,Évaluer l'efficacité de vos actions de marketing et communication ,"Communication interne, communication externe, marketing digital, analyse de performance, mesure d'impact, ROI communication,  campagne marketing.  Email marketing,  Social media marketing, Publicité en ligne, Relation presse,  Communication écrite,  Communication visuelle.",100
309,Les techniques d'écriture journalistique ,"Rédaction journalistique, communication d'entreprise, relations presse, storytelling,  techniques rédactionnelles,  communication digitale,  contenu web,  blogging,  journalisme,  éditorial,  presse écrite,  réseaux sociaux,  email marketing,  publicité.",100
310,Maîtriser les techniques de rewriting ,"Rédaction,  écriture,  communication d'entreprise,  relations publiques,  publicité,  marketing digital,  journalisme.  Email,  Messagerie instantanée,  Réseaux sociaux,  Plateformes collaboratives,  Logiciels de rédaction,  Outils de communication,  Blogs.",100
317,Se perfectionner à l'expression orale et à la prise de parole en public ,"prise de parole, expression orale, communication interpersonnelle, confiance en soi,  public speaking,  éloquence, rhétorique,  techniques de communication,  méthodologie de communication,  gestion du stress,  formation orale,  ateliers communication,  techniques vocales,  Microsoft Teams, Zoom, Google Meet",101
318,Communiquer avec aisance en situation difficile ,"Communication interpersonnelle, prise de parole,  gestion du stress,  négociation,  assertivité,  écoute active,  confiance en soi,  techniques de communication,  langage corporel,  communication non verbale,  gestion de conflits,  techniques de présentation,  oratoire,  éloquence.",101
319,Travailler sa voix pour s'affirmer à l'oral ," voix, affirmation, communication orale, prise de parole,  performance orale, confiance en soi, expression orale,  techniques vocales,  respiration, diction, articulation,  éloquence,  coaching vocal,  techniques de communication,  vidéoconférence,  podcast)",101
330,Improvisez avec aisance ,"Communication efficace, prise de parole, expression orale, confiance en soi, aisance verbale, techniques d'improvisation, gestion du stress,  éloquence,  techniques de communication,  théâtre,  speech,  discours,  art oratoire,  techniques de respiration.",101
338,Maîtrisez l'Art de la Communication Concise : Écrit et Oral,"Rédaction professionnelle,  communication concise,  techniques rédactionnelles,  communication écrite,  communication orale,  expression écrite,  orthographe grammaire,  email professionnel,  LinkedIn,  Twitter,  Facebook,  WordPress,  Microsoft Word,  Google Docs",102
343,Prendre des notes et rédiger des comptes rendus ,"Rédaction professionnelle, prise de notes efficace, compte rendu efficace, communication écrite,  synthèse d'information,  techniques rédactionnelles,  écriture professionnelle,  Evernote, OneNote, Google Docs,  Microsoft Word,  Notion,  Trello,  Slack",102
11,Négociation d'achats - Niveau 3 avec Beyond Conflict™ ,"Négociation commerciale, techniques de négociation, gestion des achats, stratégies d'achat,  techniques de persuasion,  résolution de conflits,  management des fournisseurs,  Beyond Conflict,  Gestion des Achats,  Approvisionnement,  MarketPlace,  SAP Ariba,  Coupa,  Oracle Procurement Cloud",98
28,L'achat international ,"Négociation internationale,  supply chain,  logistique internationale,  gestion des fournisseurs,  risques internationaux,  conformité douanière,  marchés internationaux,  SAP Ariba,  Coupa,  Oracle Procurement Cloud,  SciQuest,  Jaggaer,  Ivalua,  Zycus",3
29,Connaître la réglementation douanière et maîtriser le transport ,"Négociation fournisseurs,  logistique internationale,  gestion des stocks,  conformité douanière,  incoterms,  douanes,  transport maritime.  SAP Ariba, Coupa, Oracle Procurement Cloud,  e-procurement,  Incoterms,  TMS  Transportation Management System)",3
32,Maîtriser la réglementation de l'achat public - Niveau 2 ,"Marchés publics,  procédures achat,  dématérialisation,  contrats publics,  commande publique,  réglementaire,  performance achat,  code des marchés publics,  réponse aux appels d'offres,  e-procurement,  Chorus Pro,  Marchés en ligne,  achat responsable,  outil achat public",4
34,Négocier efficacement vos achats publics ,"Négociation,  Achats publics,  Marchés publics,  Procédures,  Appels d'offres,  Optimisation des coûts,  Gestion des contrats,  e-Procurement,  Achats responsables,  Droit des marchés publics,  Comptabilité publique,  Gestion de projet,  SAP Ariba,  Coupa",4
35,Dématérialisation de l'achat public ,"Marchés publics,  dématérialisation,  e-procurement,  facturation électronique,  signature électronique,  gestion des appels d'offres,  plateformes d'achats,  Chorus Pro,  Place de marché,  Achats en ligne,  Système d'information,  procédures,  réglementations,  logiciels achats",4
45,"Hôtesse-standardiste, un métier de communication en première ligne ","Communication téléphonique, relation client, accueil physique, gestion des appels, standard téléphonique, prise de rendez-vous, organisation administrative,  accueil téléphonique,  standardiste, téléphonie, visioconférence,  messagerie instantanée,  logiciel de gestion, CRM.",5
81,Stylistique Professionnelle : Maîtrisez l'Art de l'Écrit pour Assistant(e)s,"Rédaction professionnelle, communication interne,  orthographe grammaire,  style rédactionnel,  communication écrite,  techniques rédactionnelles,  optimisation texte,  Microsoft Word, Google Docs,  Grammarly,  ProWritingAid,  Hemingway Editor,  Mailchimp,  Canva",6
84,Les 5 outils de développement personnel pour optimiser ses relations professionnelles ,"Relations professionnelles, développement personnel, communication professionnelle, gestion du stress,  efficacité personnelle,  bien-être au travail,  intelligence émotionnelle,  coaching, mentorat,  techniques de communication,  gestion du temps, outils collaboratifs,  Slack,  Microsoft Outlook",73
86,S’affirmer et sortir des conflits au quotidien - Assertivité niveau 2 ,"Assertivité, communication, confiance en soi, gestion des conflits,  développement personnel, affirmation de soi, relations professionnelles,  techniques de communication,  gestion du stress,  intelligence émotionnelle,  coaching,  formation assertivité,  PNL,  analyse transactionnelle",73
88,"L'estime de soi, source de l'efficacité professionnelle ","Efficacité professionnelle, confiance en soi, développement personnel, bien-être au travail, gestion du stress, communication assertive, motivation, coaching, mentoring,  techniques de relaxation,  Mindfulness,  Psychologie positive,  Gestion du temps,  Programmation Neuro-Linguistique  PNL)",73
90,Gérer ses émotions ,"Gestion du stress, bien-être, productivité, organisation, communication, assertivité, confiance en soi,  techniques de relaxation, coaching, développement personnel, intelligence émotionnelle, mindfulness,  thérapie comportementale et cognitive  TCC),  sophrologie.",73
97,Maitriser les paramètres d'un investissement immobilier patrimonial ,"Investissement immobilier, patrimoine, rentabilité locative, fiscalité immobilière, gestion locative,  évaluation immobilière,  optimisation patrimoniale,  immobilier locatif,  assurance vie,  placements financiers,  crédit immobilier,  défiscalisation immobilière,  Excel,  Revenus fonciers",135
99,Les fondamentaux du Risk Management bancaire ,"Risque bancaire, Bâle III, Risk Management, conformité bancaire, audit interne, contrôle interne, gestion de crise,  réglementation bancaire,  analyse financière,  modélisation financière,  credit risk, market risk, operational risk.  Basel II, Solvency II",38
102,Les Fondamentaux du contrôle interne en établissements bancaires et financiers ,"Risque bancaire, Conformité réglementaire, Audit interne, Contrôle permanent,  Évaluation des risques,  Gouvernance d'entreprise,  Lutte anti-blanchiment,  COSO,  ISO 37001, Basel III,  Solvabilité II,  Système de contrôle interne,  Internal controls,  COBIT.",99
109,Perfectionnement à l'analyse financière ,"Analyse financière,  Marchés financiers,  Risque crédit,  Évaluation d'entreprise,  Modélisation financière,  Comptabilité financière,  Gestion de portefeuille,  Bloomberg Terminal, Refinitiv Eikon, FactSet,  Capital IQ,  S etP Capital IQ,  Moody's Analytics,  Bloomberg",158
